signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2023-09-28,2023-10-09,s42_sue_enriched@v1,sh600039,buy,1500,8.68,5.0,0.0,filled,s42_sue_enriched@v1:买入600039(股息率10.5%),
2023-10-23,2023-10-24,s42_sue_enriched@v1,sz002422,sell,600,25.19,5.0,7.56,filled,"s42_sue_enriched@v1:002422当日跌停(触及跌停价, 流动性/弱势风险, 结构性排雷),清仓",
2023-10-31,2023-11-01,s42_sue_enriched@v1,sh600039,sell,1500,7.7,5.0,5.78,filled,"s42_sue_enriched@v1:600039综合排名掉出前10,卖出",
2023-10-31,2023-11-01,s42_sue_enriched@v1,sz000630,sell,2200,3.13,5.0,3.44,filled,"s42_sue_enriched@v1:000630综合排名掉出前10,卖出",
2023-10-31,2023-11-01,s42_sue_enriched@v1,sz002028,buy,200,49.37,5.0,0.0,filled,s42_sue_enriched@v1:买入002028(股息率0.0%),
2023-10-31,2023-11-01,s42_sue_enriched@v1,sz002422,buy,400,27.49,5.0,0.0,filled,s42_sue_enriched@v1:买入002422(股息率0.0%),
2023-10-31,2023-11-01,s42_sue_enriched@v1,sh601058,buy,1100,11.2,5.0,0.0,filled,s42_sue_enriched@v1:买入601058(股息率1.3%),
2023-11-30,2023-12-01,s42_sue_enriched@v1,sz002422,sell,400,28.42,5.0,5.68,filled,"s42_sue_enriched@v1:002422综合排名掉出前10,卖出",
2023-11-30,2023-12-01,s42_sue_enriched@v1,sh601825,sell,2200,5.71,5.0,6.28,filled,"s42_sue_enriched@v1:601825不再满足选股门槛,卖出",
2023-11-30,2023-12-01,s42_sue_enriched@v1,sz002353,buy,300,29.55,5.0,0.0,filled,s42_sue_enriched@v1:买入002353(股息率0.0%)[行业C 制造业≤25%缩放],
2023-11-30,2023-12-01,s42_sue_enriched@v1,sh605499,buy,0,0.0,0.0,0.0,cancelled,"s42_sue_enriched@v1:买入605499(股息率0.0%)[单手金额超单票上限,剔除]",
2023-12-29,2024-01-02,s42_sue_enriched@v1,sz000630,buy,3800,3.29,5.0,0.0,filled,s42_sue_enriched@v1:买入000630(股息率0.0%),
2024-01-31,2024-02-01,s42_sue_enriched@v1,sz000630,sell,3800,3.0,5.0,5.7,filled,"s42_sue_enriched@v1:000630综合排名掉出前10,卖出",
2024-01-31,2024-02-01,s42_sue_enriched@v1,sh601939,sell,2200,6.82,5.0,7.5,filled,"s42_sue_enriched@v1:601939不再满足选股门槛,卖出",
2024-01-31,2024-02-01,s42_sue_enriched@v1,sh601825,buy,1900,6.31,5.0,0.0,filled,s42_sue_enriched@v1:买入601825(股息率5.4%)[行业银行Ⅱ≤25%缩放],
2024-01-31,2024-02-01,s42_sue_enriched@v1,sz002422,buy,0,0.0,0.0,0.0,cancelled,"s42_sue_enriched@v1:买入002422(股息率0.0%)[行业C 制造业≤25%缩放][<最低单笔5000元,跳过]",
2024-02-29,2024-03-01,s42_sue_enriched@v1,sh601058,sell,1100,14.4,5.0,7.92,filled,"s42_sue_enriched@v1:601058综合排名掉出前10,卖出",
2024-02-29,2024-03-01,s42_sue_enriched@v1,sz000408,buy,400,29.32,5.0,0.0,filled,s42_sue_enriched@v1:买入000408(股息率0.0%),
2024-02-29,2024-03-01,s42_sue_enriched@v1,sh600219,buy,4500,3.09,5.0,0.0,filled,s42_sue_enriched@v1:买入600219(股息率1.3%),
2024-03-29,2024-04-01,s42_sue_enriched@v1,sz000408,sell,400,31.15,5.0,6.23,filled,"s42_sue_enriched@v1:000408综合排名掉出前10,卖出",
2024-03-29,2024-04-01,s42_sue_enriched@v1,sh601727,sell,2800,4.22,5.0,5.91,filled,"s42_sue_enriched@v1:601727综合排名掉出前10,卖出",
2024-03-29,2024-04-01,s42_sue_enriched@v1,sh601868,buy,6900,2.14,5.0,0.0,filled,s42_sue_enriched@v1:买入601868(股息率1.2%),
2024-03-29,2024-04-01,s42_sue_enriched@v1,sh600875,buy,900,15.77,5.0,0.0,filled,s42_sue_enriched@v1:买入600875(股息率2.1%),
2024-04-30,2024-05-06,s42_sue_enriched@v1,sh600066,sell,1000,25.66,6.42,12.83,filled,"s42_sue_enriched@v1:600066综合排名掉出前10,卖出",
2024-04-30,2024-05-06,s42_sue_enriched@v1,sh600875,sell,900,16.92,5.0,7.61,filled,"s42_sue_enriched@v1:600875综合排名掉出前10,卖出",
2024-04-30,2024-05-06,s42_sue_enriched@v1,sz002532,buy,2100,7.57,5.0,0.0,filled,s42_sue_enriched@v1:买入002532(股息率0.0%),
2024-04-30,2024-05-06,s42_sue_enriched@v1,sh601058,buy,900,16.58,5.0,0.0,filled,s42_sue_enriched@v1:买入601058(股息率0.9%)[行业汽车制造≤25%缩放],
2024-05-31,2024-06-03,s42_sue_enriched@v1,sz002028,sell,200,70.26,5.0,7.03,filled,"s42_sue_enriched@v1:002028综合排名掉出前10,卖出",
2024-05-31,2024-06-03,s42_sue_enriched@v1,sh600362,sell,700,25.27,5.0,8.84,filled,"s42_sue_enriched@v1:600362综合排名掉出前10,卖出",
2024-05-31,2024-06-03,s42_sue_enriched@v1,sz002422,buy,0,0.0,0.0,0.0,cancelled,"s42_sue_enriched@v1:买入002422(股息率0.0%)[行业C 制造业≤25%缩放][<最低单笔5000元,跳过]",
2024-05-31,2024-06-03,s42_sue_enriched@v1,sh600549,buy,300,18.99,5.0,0.0,filled,s42_sue_enriched@v1:买入600549(股息率1.8%)[行业有色金属≤25%缩放],
2024-06-03,2024-06-04,s42_sue_enriched@v1,sh601825,sell,1900,7.29,5.0,6.93,filled,"s42_sue_enriched@v1:601825当日跌停(触及跌停价, 流动性/弱势风险, 结构性排雷),清仓",
2024-06-28,2024-07-01,s42_sue_enriched@v1,sh600549,sell,300,17.72,5.0,2.66,filled,"s42_sue_enriched@v1:600549综合排名掉出前10,卖出",
2024-06-28,2024-07-01,s42_sue_enriched@v1,sh601825,buy,2400,6.71,5.0,0.0,filled,s42_sue_enriched@v1:买入601825(股息率5.6%),
2024-06-28,2024-07-01,s42_sue_enriched@v1,sh600362,buy,600,23.73,5.0,0.0,filled,s42_sue_enriched@v1:买入600362(股息率2.1%),
2024-06-28,2024-07-01,s42_sue_enriched@v1,sh601117,buy,2000,8.25,5.0,0.0,filled,s42_sue_enriched@v1:买入601117(股息率0.0%),
2024-07-31,2024-08-01,s42_sue_enriched@v1,sh601117,sell,2000,7.48,5.0,7.48,filled,"s42_sue_enriched@v1:601117综合排名掉出前10,卖出",
2024-07-31,2024-08-01,s42_sue_enriched@v1,sh601058,sell,900,13.13,5.0,5.91,filled,"s42_sue_enriched@v1:601058综合排名掉出前10,卖出",
2024-07-31,2024-08-01,s42_sue_enriched@v1,sh600741,buy,1000,15.6,5.0,0.0,filled,s42_sue_enriched@v1:买入600741(股息率4.8%),
2024-07-31,2024-08-01,s42_sue_enriched@v1,sh600549,buy,600,17.23,5.0,0.0,filled,s42_sue_enriched@v1:买入600549(股息率2.4%)[行业有色金属≤25%缩放],
2024-08-30,2024-09-02,s42_sue_enriched@v1,sh601825,sell,2400,6.63,5.0,7.96,filled,"s42_sue_enriched@v1:601825综合排名掉出前10,卖出",
2024-08-30,2024-09-02,s42_sue_enriched@v1,sh600741,sell,1000,14.71,5.0,7.36,filled,"s42_sue_enriched@v1:600741综合排名掉出前10,卖出",
2024-08-30,2024-09-02,s42_sue_enriched@v1,sh601916,buy,0,0.0,0.0,0.0,cancelled,"s42_sue_enriched@v1:买入601916(股息率6.3%)[行业银行Ⅱ≤25%缩放][<最低单笔5000元,跳过]",
2024-08-30,2024-09-02,s42_sue_enriched@v1,sh601607,buy,800,18.61,5.0,0.0,filled,s42_sue_enriched@v1:买入601607(股息率2.2%),
2024-09-30,2024-10-08,s42_sue_enriched@v1,sz002353,sell,300,36.14,5.0,5.42,filled,"s42_sue_enriched@v1:002353综合排名掉出前10,卖出",
2024-09-30,2024-10-08,s42_sue_enriched@v1,sh601868,sell,6900,2.64,5.0,9.11,filled,"s42_sue_enriched@v1:601868不再满足选股门槛,卖出",
2024-09-30,2024-10-08,s42_sue_enriched@v1,sh600362,sell,600,26.75,5.0,8.03,filled,"s42_sue_enriched@v1:600362综合排名掉出前10,卖出",
2024-09-30,2024-10-08,s42_sue_enriched@v1,sh601058,buy,1000,17.66,5.0,0.0,filled,s42_sue_enriched@v1:买入601058(股息率1.1%),
2024-09-30,2024-10-08,s42_sue_enriched@v1,sh600926,buy,1100,15.45,5.0,0.0,filled,s42_sue_enriched@v1:买入600926(股息率3.7%),
2024-09-30,2024-10-08,s42_sue_enriched@v1,sh600803,buy,700,22.56,5.0,0.0,filled,s42_sue_enriched@v1:买入600803(股息率3.2%),
2024-09-30,2024-10-08,s42_sue_enriched@v1,sz000807,buy,1000,16.24,5.0,0.0,filled,s42_sue_enriched@v1:买入000807(股息率0.0%)[行业C 制造业≤25%缩放],
